#Position (bp)	Coverage	Std
1.8104417075E9	1.100982586621332	9.90950215739973
1.8186897335E9	1.8116576014673087	13.334576134916087
1.8269377595E9	1.569415882054688	10.907141554627499
1.8351857855E9	1.0669315300412487	9.26057253085689
1.8434338115E9	0.9221583443117177	8.815966072384782
1.8516818375E9	1.0002332679358674	9.724301432968794
1.8599298635E9	0.5019348872081635	6.1776525553832276
1.8681778895E9	0.9271334741185345	9.37790773158727
1.8764259155E9	0.5287724602226036	6.302900902388939
1.8846739415E9	1.6600214402815898	12.0520389812426
1.89227556E9	1.214000409189599	9.631168607019863
1.895830864E9	2.5740522661312637E-4	0.016043853234591943
1.8964772715E9	2.068901670274253	10.735414390442443
1.9011699935E9	1.4602812842733521	10.438424549860247
1.9094180195E9	0.6635271275817995	8.068109127097847
1.9176660455E9	0.6829710527100666	8.036277755841894
1.9259140715E9	0.17851422873788225	3.7042163312304366
1.9341620975E9	1.115635425979501	10.220325863807748
1.9424101235E9	0.7379580277753731	7.7357672969361175
1.9506581495E9	0.8091496074333422	8.026033652564168
1.9589061755E9	0.1252094743639266	3.013292627507457
1.9671542015E9	1.1686317429164264	10.448994692902088
1.9754022275E9	1.3092823664716866	10.49935993990143
1.9836502535E9	0.9454564037504246	8.70691064105391
1.9918982795E9	0.6073649622346001	6.996403167892432
2.0001463055E9	0.7790032427152873	8.175664466371634
2.0083943315E9	0.8999999515035476	9.388984003269979
2.0166423575E9	1.0061384384578806	9.69717069218778
2.0248903835E9	0.5237281017300381	7.52757004817969
2.0331384095E9	0.4331870437847795	5.99743951790582
2.0413864355E9	0.6875402672106029	7.810534966329054
2.0496344615E9	1.0158705852770105	9.320350899164259
2.0578824875E9	0.5815242337984871	7.465487582270639
2.0661305135E9	0.5599441611847489	6.760121115059958
2.0743785395E9	0.24899206185819492	4.9385315578676785
2.082312835E9	1.1548305145353395	10.364208472285192
2.086227972E9	2.8611075347266925E-4	0.016914808703401563
2.0865417025E9	1.3424902813152302	12.084713642309381
2.0908745915E9	0.5795798897821127	6.471951991477677
2.0991226175E9	0.6684196921784679	7.05177262115834
2.1073706435E9	0.1187805421563899	3.1872856591265593
2.1156186695E9	0.35507514161570297	5.635100365850902
2.1238666955E9	1.4741786701448323	10.956980292881692
2.1321147215E9	0.3216288357965894	4.880432071661773
2.1403627475E9	0.766163685710981	7.776450955529634
2.1486107735E9	0.7712795764707823	8.069377533887515
2.1568587995E9	0.7782687639442456	8.510535896545692
2.1651068255E9	1.3856263304698604	11.001317437454865
2.1733548515E9	0.5239452445954947	6.519047030198789
2.1816028775E9	0.7404580198946996	7.5051876859458595
2.1898509035E9	0.24074451268703567	4.4319702714734515
